2023-06-02 15:12:09,364 DEBUG   HandlerThread:14962 [handler.py:handle_request():144] handle_request: get_summary
2023-06-02 15:12:09,365 DEBUG   HandlerThread:14962 [handler.py:handle_request():144] handle_request: sampled_history
2023-06-02 15:12:09,365 DEBUG   SenderThread:14962 [sender.py:send_request():402] send_request: poll_exit
2023-06-02 15:12:09,365 DEBUG   SenderThread:14962 [sender.py:send_request():402] send_request: server_info
2023-06-02 15:12:09,529 DEBUG   HandlerThread:14962 [handler.py:handle_request():144] handle_request: shutdown
2023-06-02 15:12:09,530 INFO    HandlerThread:14962 [handler.py:finish():842] shutting down handler
2023-06-02 15:12:10,371 INFO    WriterThread:14962 [datastore.py:close():298] close: /Users/atawua/Desktop/Data Science/GitHub/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230602_151159-kjn406jt/run-kjn406jt.wandb
2023-06-02 15:12:10,531 INFO    SenderThread:14962 [sender.py:finish():1550] shutting down sender
2023-06-02 15:12:10,531 INFO    SenderThread:14962 [file_pusher.py:finish():167] shutting down file pusher
2023-06-02 15:12:10,531 INFO    SenderThread:14962 [file_pusher.py:join():172] waiting for file pusher
